datetime,open,high,low,close,range,body,direction,tickvol,spread
2026-02-05 01:00:00,4965.57,4983.62,4965.57,4980.11,18.05,14.54,BULL,132,44
2026-02-05 01:01:00,4980.12,4988.78,4968.13,4988.76,20.65,8.64,BULL,254,44
2026-02-05 01:02:00,4988.79,4995.77,4984.21,4994.77,11.56,5.98,BULL,178,44
2026-02-05 01:03:00,4994.81,4996.22,4987.53,4990.53,8.69,4.28,BEAR,201,44
2026-02-05 01:04:00,4990.53,4994.97,4986.19,4994.83,8.78,4.3,BULL,167,44
2026-02-05 01:05:00,4994.91,4999.18,4991.32,4991.41,7.86,3.5,BEAR,331,4
2026-02-05 01:06:00,4991.41,4997.24,4987.46,4992.34,9.78,0.93,BULL,422,4
2026-02-05 01:07:00,4992.33,4995.7,4989.39,4994.77,6.31,2.44,BULL,242,4
2026-02-05 01:08:00,4994.77,4996.08,4991.26,4995.61,4.82,0.84,BULL,185,4
2026-02-05 01:09:00,4995.59,4996.61,4993.78,4995.37,2.83,0.22,BEAR,237,4
2026-02-05 01:10:00,4995.37,4995.38,4991.41,4993.21,3.97,2.16,BEAR,183,4
2026-02-05 01:11:00,4993.21,4996.36,4993.21,4995.65,3.15,2.44,BULL,127,4
2026-02-05 01:12:00,4995.65,4995.7,4993.39,4995.24,2.31,0.41,BEAR,207,4
2026-02-05 01:13:00,4995.24,5002.96,4995.16,5000.65,7.8,5.41,BULL,304,4
2026-02-05 01:14:00,5000.62,5009.76,5000.57,5009.76,9.19,9.14,BULL,458,4
2026-02-05 01:15:00,5009.76,5010.71,5005.3,5010.41,5.41,0.65,BULL,514,4
2026-02-05 01:16:00,5010.49,5014.34,5008.38,5012.53,5.96,2.04,BULL,394,4
2026-02-05 01:17:00,5012.45,5016.31,5012.45,5016.05,3.86,3.6,BULL,379,4
2026-02-05 01:18:00,5016.05,5016.05,5011.2,5014.25,4.85,1.8,BEAR,367,4
2026-02-05 01:19:00,5014.25,5014.35,5008.16,5008.19,6.19,6.06,BEAR,518,4
2026-02-05 01:20:00,5008.36,5008.86,5002.71,5002.72,6.15,5.64,BEAR,522,4
2026-02-05 01:21:00,5002.72,5007.28,5000.85,5006.87,6.43,4.15,BULL,615,4
2026-02-05 01:22:00,5006.87,5011.8,5006.46,5011.53,5.34,4.66,BULL,367,4
2026-02-05 01:23:00,5011.53,5017.24,5010.87,5016.72,6.37,5.19,BULL,430,4
2026-02-05 01:24:00,5016.72,5017.06,5012.63,5013.41,4.43,3.31,BEAR,390,4
2026-02-05 01:25:00,5013.41,5017.32,5013.39,5014.35,3.93,0.94,BULL,452,4
2026-02-05 01:26:00,5014.35,5016.7,5011.87,5012.43,4.83,1.92,BEAR,297,4
2026-02-05 01:27:00,5012.43,5012.97,5009.1,5012.87,3.87,0.44,BULL,485,4
2026-02-05 01:28:00,5012.87,5020.44,5012.87,5020.32,7.57,7.45,BULL,465,4
2026-02-05 01:29:00,5020.32,5021.38,5019.09,5019.75,2.29,0.57,BEAR,434,4
2026-02-05 01:30:00,5019.74,5019.74,5013.9,5014.04,5.84,5.7,BEAR,438,4
2026-02-05 01:31:00,5014.02,5017.19,5009.64,5014.69,7.55,0.67,BULL,646,4
2026-02-05 01:32:00,5014.69,5018.96,5013.57,5018.92,5.39,4.23,BULL,324,4
2026-02-05 01:33:00,5018.92,5018.92,5016.14,5018.33,2.78,0.59,BEAR,425,4
2026-02-05 01:34:00,5018.33,5021.47,5016.52,5019.45,4.95,1.12,BULL,455,4
2026-02-05 01:35:00,5019.45,5021.97,5017.94,5021.07,4.03,1.62,BULL,488,4
2026-02-05 01:36:00,5021.07,5021.99,5017.85,5019.06,4.14,2.01,BEAR,511,4
2026-02-05 01:37:00,5019.06,5021.04,5017.89,5018.24,3.15,0.82,BEAR,338,4
2026-02-05 01:38:00,5018.24,5019.34,5014.07,5017.25,5.27,0.99,BEAR,509,4
2026-02-05 01:39:00,5017.25,5018.93,5014.12,5018.36,4.81,1.11,BULL,540,4
2026-02-05 01:40:00,5018.38,5020.83,5016.37,5019.25,4.46,0.87,BULL,516,4
2026-02-05 01:41:00,5019.25,5022.45,5016.97,5021.11,5.48,1.86,BULL,513,4
2026-02-05 01:42:00,5021.17,5022.75,5021.08,5022.08,1.67,0.91,BULL,473,4
2026-02-05 01:43:00,5022.19,5023.14,5021.51,5022.91,1.63,0.72,BULL,424,4
2026-02-05 01:44:00,5022.91,5023.63,5022.0,5022.57,1.63,0.34,BEAR,371,4
2026-02-05 01:45:00,5022.75,5023.8,5021.78,5023.52,2.02,0.77,BULL,437,4
2026-02-05 01:46:00,5023.52,5023.57,5020.99,5021.39,2.58,2.13,BEAR,417,4
2026-02-05 01:47:00,5021.39,5023.34,5020.42,5023.18,2.92,1.79,BULL,479,4
2026-02-05 01:48:00,5023.18,5023.58,5014.95,5015.29,8.63,7.89,BEAR,463,4
2026-02-05 01:49:00,5015.29,5022.52,5015.28,5022.11,7.24,6.82,BULL,630,4
2026-02-05 01:50:00,5022.11,5022.93,5021.98,5022.6,0.95,0.49,BULL,273,4
2026-02-05 01:51:00,5022.6,5022.6,5019.51,5020.86,3.09,1.74,BEAR,339,4
2026-02-05 01:52:00,5020.86,5021.53,5019.41,5019.68,2.12,1.18,BEAR,312,4
2026-02-05 01:53:00,5019.68,5020.33,5017.33,5019.43,3.0,0.25,BEAR,394,4
2026-02-05 01:54:00,5019.43,5019.93,5015.62,5017.93,4.31,1.5,BEAR,406,4
2026-02-05 01:55:00,5017.93,5021.68,5015.0,5016.25,6.68,1.68,BEAR,592,4
2026-02-05 01:56:00,5016.25,5016.25,5012.05,5013.18,4.2,3.07,BEAR,522,4
2026-02-05 01:57:00,5013.18,5016.77,5013.13,5015.04,3.64,1.86,BULL,493,4
2026-02-05 01:58:00,5015.01,5015.01,5010.2,5010.43,4.81,4.58,BEAR,467,4
2026-02-05 01:59:00,5010.67,5013.11,5008.03,5012.37,5.08,1.7,BULL,592,4
2026-02-05 02:00:00,5012.37,5014.73,5010.08,5012.85,4.65,0.48,BULL,669,4
2026-02-05 02:01:00,5012.85,5013.19,5009.93,5011.1,3.26,1.75,BEAR,554,4
2026-02-05 02:02:00,5011.11,5011.35,5004.58,5009.74,6.77,1.37,BEAR,692,4
2026-02-05 02:03:00,5009.79,5011.36,5008.1,5010.23,3.26,0.44,BULL,651,4
2026-02-05 02:04:00,5010.23,5017.0,5010.04,5016.55,6.96,6.32,BULL,583,4
2026-02-05 02:05:00,5016.55,5017.23,5016.5,5016.92,0.73,0.37,BULL,255,4
2026-02-05 02:06:00,5016.92,5018.29,5016.59,5017.89,1.7,0.97,BULL,445,4
2026-02-05 02:07:00,5017.89,5018.04,5011.89,5012.37,6.15,5.52,BEAR,383,4
2026-02-05 02:08:00,5012.37,5012.45,5007.28,5007.58,5.17,4.79,BEAR,406,4
2026-02-05 02:09:00,5007.57,5007.57,5001.88,5004.97,5.69,2.6,BEAR,440,4
2026-02-05 02:10:00,5004.97,5005.81,5003.71,5004.18,2.1,0.79,BEAR,476,4
2026-02-05 02:11:00,5004.18,5007.09,5003.45,5005.89,3.64,1.71,BULL,603,4
2026-02-05 02:12:00,5005.86,5015.26,5004.96,5009.55,10.3,3.69,BULL,848,4
2026-02-05 02:13:00,5009.55,5009.92,5005.65,5005.7,4.27,3.85,BEAR,489,4
2026-02-05 02:14:00,5005.69,5010.57,4997.13,4998.43,13.44,7.26,BEAR,706,4
2026-02-05 02:15:00,4998.43,5006.71,4997.64,5005.33,9.07,6.9,BULL,666,4
2026-02-05 02:16:00,5005.33,5009.9,5004.95,5009.68,4.95,4.35,BULL,467,4
2026-02-05 02:17:00,5009.74,5017.31,5009.74,5015.11,7.57,5.37,BULL,483,4
2026-02-05 02:18:00,5015.11,5018.24,5014.92,5015.68,3.32,0.57,BULL,404,4
2026-02-05 02:19:00,5015.68,5017.92,5015.33,5017.36,2.59,1.68,BULL,285,4
2026-02-05 02:20:00,5017.36,5018.43,5014.85,5015.58,3.58,1.78,BEAR,328,4
2026-02-05 02:21:00,5015.44,5017.35,5014.81,5017.2,2.54,1.76,BULL,455,4
2026-02-05 02:22:00,5017.2,5018.19,5014.12,5014.23,4.07,2.97,BEAR,405,4
2026-02-05 02:23:00,5014.23,5014.63,5007.2,5010.79,7.43,3.44,BEAR,509,4
2026-02-05 02:24:00,5010.79,5013.4,5006.52,5011.57,6.88,0.78,BULL,479,4
2026-02-05 02:25:00,5011.6,5016.27,5011.6,5015.71,4.67,4.11,BULL,456,4
2026-02-05 02:26:00,5015.73,5018.05,5013.93,5018.05,4.12,2.32,BULL,468,4
2026-02-05 02:27:00,5018.03,5019.42,5017.35,5017.86,2.07,0.17,BEAR,373,4
2026-02-05 02:28:00,5017.86,5018.77,5016.65,5016.99,2.12,0.87,BEAR,357,4
2026-02-05 02:29:00,5016.99,5017.4,5015.49,5015.72,1.91,1.27,BEAR,240,4
2026-02-05 02:30:00,5015.75,5017.32,5014.66,5015.5,2.66,0.25,BEAR,260,4
2026-02-05 02:31:00,5015.51,5016.11,5014.63,5015.37,1.48,0.14,BEAR,250,4
2026-02-05 02:32:00,5015.37,5016.61,5015.06,5016.48,1.55,1.11,BULL,186,4
2026-02-05 02:33:00,5016.48,5016.77,5015.35,5015.35,1.42,1.13,BEAR,257,4
2026-02-05 02:34:00,5015.36,5016.52,5009.39,5009.62,7.13,5.74,BEAR,363,4
2026-02-05 02:35:00,5009.62,5013.14,5009.3,5011.46,3.84,1.84,BULL,325,4
2026-02-05 02:36:00,5011.46,5011.81,5010.77,5011.16,1.04,0.3,BEAR,187,4
2026-02-05 02:37:00,5011.16,5017.06,5011.16,5016.99,5.9,5.83,BULL,238,4
2026-02-05 02:38:00,5016.98,5017.76,5016.92,5017.58,0.84,0.6,BULL,120,4
2026-02-05 02:39:00,5017.58,5017.74,5015.83,5016.43,1.91,1.15,BEAR,121,4
2026-02-05 02:40:00,5016.43,5016.52,5015.12,5015.46,1.4,0.97,BEAR,117,4
2026-02-05 02:41:00,5015.46,5015.8,5014.33,5015.17,1.47,0.29,BEAR,170,4
2026-02-05 02:42:00,5015.17,5016.62,5014.19,5014.19,2.43,0.98,BEAR,147,4
2026-02-05 02:43:00,5014.19,5017.81,5013.92,5017.41,3.89,3.22,BULL,311,4
2026-02-05 02:44:00,5017.4,5018.4,5017.25,5018.39,1.15,0.99,BULL,164,4
2026-02-05 02:45:00,5018.39,5020.24,5018.38,5020.12,1.86,1.73,BULL,260,4
2026-02-05 02:46:00,5020.12,5020.5,5018.78,5019.22,1.72,0.9,BEAR,142,4
2026-02-05 02:47:00,5019.22,5020.0,5019.1,5019.98,0.9,0.76,BULL,57,4
2026-02-05 02:48:00,5019.98,5020.0,5016.27,5016.27,3.73,3.71,BEAR,268,4
2026-02-05 02:49:00,5016.27,5018.9,5016.12,5017.0,2.78,0.73,BULL,291,4
2026-02-05 02:50:00,5017.0,5017.41,5015.49,5016.6,1.92,0.4,BEAR,202,4
2026-02-05 02:51:00,5016.6,5016.9,5015.55,5015.87,1.35,0.73,BEAR,213,4
2026-02-05 02:52:00,5015.87,5016.3,5011.39,5016.3,4.91,0.43,BULL,433,4
2026-02-05 02:53:00,5016.19,5016.19,5011.36,5012.11,4.83,4.08,BEAR,432,4
2026-02-05 02:54:00,5012.11,5017.65,5011.21,5014.75,6.44,2.64,BULL,398,4
2026-02-05 02:55:00,5014.75,5015.44,5008.42,5010.08,7.02,4.67,BEAR,450,4
2026-02-05 02:56:00,5010.04,5012.48,5009.22,5009.86,3.26,0.18,BEAR,327,4
2026-02-05 02:57:00,5009.86,5011.05,5009.78,5010.26,1.27,0.4,BULL,274,4
2026-02-05 02:58:00,5010.26,5010.26,5004.26,5006.95,6.0,3.31,BEAR,434,4
2026-02-05 02:59:00,5006.95,5011.01,5004.67,5006.89,6.34,0.06,BEAR,618,4
2026-02-05 03:00:00,5006.89,5012.12,5001.3,5003.73,10.82,3.16,BEAR,1123,4
2026-02-05 03:01:00,5003.93,5007.84,4991.1,5001.36,16.74,2.57,BEAR,1033,4
2026-02-05 03:02:00,5001.23,5001.27,4990.86,4995.66,10.41,5.57,BEAR,1103,4
2026-02-05 03:03:00,4996.04,5000.65,4993.87,4994.56,6.78,1.48,BEAR,1023,4
2026-02-05 03:04:00,4994.56,5003.63,4993.95,5002.17,9.68,7.61,BULL,798,4
2026-02-05 03:05:00,5002.17,5003.54,4997.23,5002.45,6.31,0.28,BULL,846,4
2026-02-05 03:06:00,5002.45,5003.33,4991.24,4996.9,12.09,5.55,BEAR,1091,4
2026-02-05 03:07:00,4996.79,5005.8,4994.95,5005.61,10.85,8.82,BULL,1117,4
2026-02-05 03:08:00,5005.81,5005.82,4999.21,5000.29,6.61,5.52,BEAR,627,4
2026-02-05 03:09:00,5000.29,5004.28,4998.84,4999.62,5.44,0.67,BEAR,693,4
2026-02-05 03:10:00,4999.62,5001.19,4992.16,4995.88,9.03,3.74,BEAR,635,4
2026-02-05 03:11:00,4995.91,4997.71,4988.55,4989.93,9.16,5.98,BEAR,807,4
2026-02-05 03:12:00,4989.93,4990.61,4975.16,4978.65,15.45,11.28,BEAR,984,4
2026-02-05 03:13:00,4978.65,4982.33,4973.18,4975.85,9.15,2.8,BEAR,1146,4
2026-02-05 03:14:00,4975.85,4980.58,4967.09,4967.67,13.49,8.18,BEAR,1228,4
2026-02-05 03:15:00,4967.86,4973.22,4951.19,4955.17,22.03,12.69,BEAR,1390,4
2026-02-05 03:16:00,4954.92,4959.87,4946.85,4950.74,13.02,4.18,BEAR,1325,4
2026-02-05 03:17:00,4950.9,4961.96,4949.09,4958.86,12.87,7.96,BULL,1008,4
2026-02-05 03:18:00,4958.98,4962.1,4954.23,4956.61,7.87,2.37,BEAR,935,4
2026-02-05 03:19:00,4956.61,4957.05,4944.3,4944.72,12.75,11.89,BEAR,1044,4
2026-02-05 03:20:00,4944.72,4953.57,4943.96,4945.55,9.61,0.83,BULL,1006,4
2026-02-05 03:21:00,4945.55,4950.89,4939.88,4947.47,11.01,1.92,BULL,956,4
2026-02-05 03:22:00,4947.47,4959.75,4942.12,4958.75,17.63,11.28,BULL,1181,4
2026-02-05 03:23:00,4958.75,4960.7,4948.95,4951.06,11.75,7.69,BEAR,956,4
2026-02-05 03:24:00,4950.86,4955.8,4947.78,4947.78,8.02,3.08,BEAR,905,4
2026-02-05 03:25:00,4947.78,4949.97,4938.02,4943.17,11.95,4.61,BEAR,890,4
2026-02-05 03:26:00,4943.11,4951.69,4936.1,4950.94,15.59,7.83,BULL,1102,4
2026-02-05 03:27:00,4950.94,4957.52,4947.92,4947.92,9.6,3.02,BEAR,1119,4
2026-02-05 03:28:00,4947.9,4957.75,4947.89,4956.37,9.86,8.47,BULL,1033,4
2026-02-05 03:29:00,4956.38,4956.88,4949.09,4951.97,7.79,4.41,BEAR,820,4
2026-02-05 03:30:00,4951.97,4965.82,4951.97,4963.12,13.85,11.15,BULL,1045,4
2026-02-05 03:31:00,4963.12,4968.33,4962.49,4967.06,5.84,3.94,BULL,957,4
2026-02-05 03:32:00,4967.05,4971.15,4966.1,4969.02,5.05,1.97,BULL,894,4
2026-02-05 03:33:00,4969.15,4971.2,4967.82,4969.83,3.38,0.68,BULL,703,4
2026-02-05 03:34:00,4969.83,4971.66,4965.8,4971.06,5.86,1.23,BULL,885,4
2026-02-05 03:35:00,4971.09,4977.31,4971.09,4976.96,6.22,5.87,BULL,1120,4
2026-02-05 03:36:00,4976.95,4980.97,4976.63,4980.97,4.34,4.02,BULL,745,4
2026-02-05 03:37:00,4980.97,4982.36,4977.12,4977.92,5.24,3.05,BEAR,1034,4
2026-02-05 03:38:00,4977.99,4985.2,4977.17,4977.23,8.03,0.76,BEAR,1008,4
2026-02-05 03:39:00,4977.23,4981.92,4975.66,4979.6,6.26,2.37,BULL,1054,4
2026-02-05 03:40:00,4979.59,4979.88,4968.72,4968.88,11.16,10.71,BEAR,1071,4
2026-02-05 03:41:00,4968.91,4973.22,4966.02,4970.93,7.2,2.02,BULL,1220,4
2026-02-05 03:42:00,4970.94,4981.07,4970.8,4981.07,10.27,10.13,BULL,1099,4
2026-02-05 03:43:00,4981.19,4983.67,4977.95,4978.23,5.72,2.96,BEAR,1077,4
2026-02-05 03:44:00,4978.23,4982.26,4975.24,4980.15,7.02,1.92,BULL,757,4
2026-02-05 03:45:00,4980.12,4980.94,4976.16,4976.73,4.78,3.39,BEAR,792,4
2026-02-05 03:46:00,4976.73,4978.73,4972.85,4973.62,5.88,3.11,BEAR,958,4
2026-02-05 03:47:00,4973.62,4976.81,4968.39,4976.45,8.42,2.83,BULL,921,4
2026-02-05 03:48:00,4976.45,4980.28,4974.05,4974.63,6.23,1.82,BEAR,700,4
2026-02-05 03:49:00,4974.62,4981.1,4974.04,4980.4,7.06,5.78,BULL,687,4
2026-02-05 03:50:00,4980.4,4981.65,4977.69,4979.76,3.96,0.64,BEAR,629,4
2026-02-05 03:51:00,4979.76,4983.71,4977.76,4983.59,5.95,3.83,BULL,668,4
2026-02-05 03:52:00,4983.57,4983.71,4976.6,4980.81,7.11,2.76,BEAR,563,4
2026-02-05 03:53:00,4980.81,4986.44,4978.89,4980.41,7.55,0.4,BEAR,525,4
2026-02-05 03:54:00,4980.41,4982.21,4976.68,4979.43,5.53,0.98,BEAR,653,4
2026-02-05 03:55:00,4979.43,4981.82,4977.96,4978.35,3.86,1.08,BEAR,550,4
2026-02-05 03:56:00,4978.35,4979.89,4969.37,4970.27,10.52,8.08,BEAR,713,4
2026-02-05 03:57:00,4970.27,4974.57,4969.33,4971.72,5.24,1.45,BULL,816,4
2026-02-05 03:58:00,4971.72,4974.06,4962.12,4962.4,11.94,9.32,BEAR,935,4
2026-02-05 03:59:00,4962.59,4962.73,4957.64,4958.89,5.09,3.7,BEAR,953,4
